PROVINCIA;CANTON;PARROQUIA;TIPO DE INSCRIPCION;AÑO;MES;TOTAL
CHIMBORAZO;CUMANDA;CUMANDA;Tardías (hasta 14 años);2015;11;37
CHIMBORAZO;ALAUSI;ALAUSI;Oportunas (hasta 30 días);2015;11;27
CHIMBORAZO;GUANO;LA MATRIZ;Tardías (hasta 14 años);2015;11;10
CHIMBORAZO;RIOBAMBA;VELOZ;Oportunas (hasta 30 días);2015;11;127
CHIMBORAZO;RIOBAMBA;LIZARZABURU;Tardías (hasta 14 años);2015;11;133
CHIMBORAZO;GUAMOTE;GUAMOTE;Tardías (hasta 14 años);2015;11;23
CHIMBORAZO;CHUNCHI;CHUNCHI;Tardías (hasta 14 años);2015;11;18
CHIMBORAZO;COLTA;CAJABAMBA;Oportunas (hasta 30 días);2015;11;12
CHIMBORAZO;CHUNCHI;CHUNCHI;Oportunas (hasta 30 días);2015;11;13
CHIMBORAZO;PALLATANGA;PALLATANGA;Oportunas (hasta 30 días);2015;11;7
CHIMBORAZO;CUMANDA;CUMANDA;Oportunas (hasta 30 días);2015;11;23
CHIMBORAZO;GUANO;LA MATRIZ;Oportunas (hasta 30 días);2015;11;10
CHIMBORAZO;ALAUSI;ALAUSI;Tardías (pasado los 14 años);2015;11;5
CHIMBORAZO;RIOBAMBA;LIZARZABURU;Tardías (pasado los 14 años);2015;11;1
CHIMBORAZO;COLTA;CAJABAMBA;Tardías (hasta 14 años);2015;11;9
CHIMBORAZO;PALLATANGA;PALLATANGA;Tardías (hasta 14 años);2015;11;9
CHIMBORAZO;RIOBAMBA;LIZARZABURU;Tardías (pasado los 14 años);2015;12;2
CHIMBORAZO;CUMANDA;CUMANDA;Tardías (pasado los 14 años);2015;12;1
CHIMBORAZO;ALAUSI;ALAUSI;Oportunas (hasta 30 días);2015;12;37
CHIMBORAZO;RIOBAMBA;LIZARZABURU;Tardías (hasta 14 años);2015;12;100
CHIMBORAZO;GUANO;LA MATRIZ;Oportunas (hasta 30 días);2015;12;13
CHIMBORAZO;RIOBAMBA;VELOZ;Tardías (hasta 14 años);2015;12;14
CHIMBORAZO;COLTA;CAJABAMBA;Oportunas (hasta 30 días);2015;12;17
CHIMBORAZO;CUMANDA;CUMANDA;Oportunas (hasta 30 días);2015;12;17
CHIMBORAZO;CUMANDA;CUMANDA;Tardías (hasta 14 años);2015;12;31
CHIMBORAZO;RIOBAMBA;VELOZ;Oportunas (hasta 30 días);2015;12;131
CHIMBORAZO;GUAMOTE;GUAMOTE;Oportunas (hasta 30 días);2015;12;46
CHIMBORAZO;PALLATANGA;PALLATANGA;Oportunas (hasta 30 días);2015;12;9
CHIMBORAZO;GUANO;LA MATRIZ;Tardías (hasta 14 años);2015;12;4
CHIMBORAZO;ALAUSI;ALAUSI;Tardías (hasta 14 años);2015;12;10
CHIMBORAZO;COLTA;CAJABAMBA;Tardías (hasta 14 años);2015;12;10
CHIMBORAZO;PALLATANGA;PALLATANGA;Tardías (hasta 14 años);2015;12;11
CHIMBORAZO;RIOBAMBA;LIZARZABURU;Oportunas (hasta 30 días);2015;12;191
CHIMBORAZO;CHUNCHI;CHUNCHI;Oportunas (hasta 30 días);2015;12;7
CHIMBORAZO;PENIPE;PENIPE;Oportunas (hasta 30 días);2015;12;4
CHIMBORAZO;GUAMOTE;GUAMOTE;Tardías (hasta 14 años);2015;12;17
CHIMBORAZO;CHUNCHI;CHUNCHI;Tardías (hasta 14 años);2015;12;9
COTOPAXI;LATACUNGA;IGNACIO FLORES;Oportunas (hasta 30 días);2015;10;102
COTOPAXI;LATACUNGA;LA MATRIZ;Tardías (hasta 14 años);2015;10;38
COTOPAXI;SAQUISILI;SAQUISILI;Oportunas (hasta 30 días);2015;10;16
COTOPAXI;LATACUNGA;IGNACIO FLORES;Tardías (hasta 14 años);2015;10;84
COTOPAXI;LA MANA;LA MANA;Tardías (hasta 14 años);2015;10;25
COTOPAXI;SAQUISILI;SAQUISILI;Tardías (hasta 14 años);2015;10;28
COTOPAXI;PUJILI;ZUMBAHUA;Tardías (hasta 14 años);2015;10;14
COTOPAXI;PUJILI;PUJILI;Oportunas (hasta 30 días);2015;10;15
COTOPAXI;SALCEDO;SAN MIGUEL DE SALCEDO;Tardías (hasta 14 años);2015;10;21
COTOPAXI;SALCEDO;SAN MIGUEL DE SALCEDO;Oportunas (hasta 30 días);2015;10;49
COTOPAXI;PANGUA;EL CORAZON;Tardías (hasta 14 años);2015;10;12
COTOPAXI;LA MANA;LA MANA;Oportunas (hasta 30 días);2015;10;20
COTOPAXI;LATACUNGA;LA MATRIZ;Oportunas (hasta 30 días);2015;10;115
COTOPAXI;PANGUA;EL CORAZON;Oportunas (hasta 30 días);2015;10;9
COTOPAXI;PUJILI;PUJILI;Tardías (hasta 14 años);2015;10;55
COTOPAXI;PUJILI;ZUMBAHUA;Oportunas (hasta 30 días);2015;10;7
COTOPAXI;SIGCHOS;SIGCHOS;Tardías (hasta 14 años);2015;10;13
COTOPAXI;PUJILI;PUJILI;Oportunas (hasta 30 días);2015;11;21
COTOPAXI;PUJILI;PUJILI;Tardías (hasta 14 años);2015;11;43
COTOPAXI;LA MANA;LA MANA;Oportunas (hasta 30 días);2015;11;13
COTOPAXI;SALCEDO;SAN MIGUEL DE SALCEDO;Tardías (hasta 14 años);2015;11;23
COTOPAXI;PUJILI;ZUMBAHUA;Tardías (pasado los 14 años);2015;11;1
COTOPAXI;LATACUNGA;IGNACIO FLORES;Oportunas (hasta 30 días);2015;11;72
COTOPAXI;SIGCHOS;SIGCHOS;Tardías (hasta 14 años);2015;11;23
COTOPAXI;SAQUISILI;SAQUISILI;Oportunas (hasta 30 días);2015;11;11
COTOPAXI;LATACUNGA;LA MATRIZ;Tardías (hasta 14 años);2015;11;34
COTOPAXI;PUJILI;ZUMBAHUA;Tardías (hasta 14 años);2015;11;19
COTOPAXI;SAQUISILI;SAQUISILI;Tardías (hasta 14 años);2015;11;33
COTOPAXI;PUJILI;ZUMBAHUA;Oportunas (hasta 30 días);2015;11;4
COTOPAXI;LATACUNGA;IGNACIO FLORES;Tardías (pasado los 14 años);2015;11;1
COTOPAXI;LATACUNGA;LA MATRIZ;Oportunas (hasta 30 días);2015;11;141
COTOPAXI;SIGCHOS;SIGCHOS;Oportunas (hasta 30 días);2015;11;5
COTOPAXI;PANGUA;EL CORAZON;Tardías (hasta 14 años);2015;11;16
COTOPAXI;LA MANA;LA MANA;Tardías (hasta 14 años);2015;11;26
COTOPAXI;SALCEDO;SAN MIGUEL DE SALCEDO;Oportunas (hasta 30 días);2015;11;48
COTOPAXI;PANGUA;EL CORAZON;Oportunas (hasta 30 días);2015;11;9
COTOPAXI;LATACUNGA;IGNACIO FLORES;Tardías (hasta 14 años);2015;11;74
COTOPAXI;LATACUNGA;LA MATRIZ;Oportunas (hasta 30 días);2015;12;187
COTOPAXI;LATACUNGA;IGNACIO FLORES;Tardías (hasta 14 años);2015;12;95
COTOPAXI;LA MANA;LA MANA;Oportunas (hasta 30 días);2015;12;23
COTOPAXI;SAQUISILI;SAQUISILI;Oportunas (hasta 30 días);2015;12;9
COTOPAXI;PANGUA;EL CORAZON;Tardías (hasta 14 años);2015;12;11
COTOPAXI;SAQUISILI;SAQUISILI;Tardías (hasta 14 años);2015;12;38
COTOPAXI;SALCEDO;SAN MIGUEL DE SALCEDO;Tardías (hasta 14 años);2015;12;21
COTOPAXI;LA MANA;LA MANA;Tardías (hasta 14 años);2015;12;45
COTOPAXI;SIGCHOS;SIGCHOS;Tardías (hasta 14 años);2015;12;16
COTOPAXI;SALCEDO;SAN MIGUEL DE SALCEDO;Oportunas (hasta 30 días);2015;12;50
COTOPAXI;PUJILI;PUJILI;Tardías (hasta 14 años);2015;12;45
COTOPAXI;SIGCHOS;SIGCHOS;Oportunas (hasta 30 días);2015;12;6
COTOPAXI;LATACUNGA;IGNACIO FLORES;Tardías (pasado los 14 años);2015;12;1
COTOPAXI;PUJILI;PUJILI;Oportunas (hasta 30 días);2015;12;16
COTOPAXI;PUJILI;ZUMBAHUA;Tardías (hasta 14 años);2015;12;12
COTOPAXI;LATACUNGA;LA MATRIZ;Tardías (hasta 14 años);2015;12;44
COTOPAXI;PUJILI;ZUMBAHUA;Oportunas (hasta 30 días);2015;12;3
COTOPAXI;LATACUNGA;IGNACIO FLORES;Oportunas (hasta 30 días);2015;12;85
COTOPAXI;PANGUA;EL CORAZON;Oportunas (hasta 30 días);2015;12;7
COTOPAXI;SIGCHOS;SIGCHOS;Tardías (pasado los 14 años);2015;12;1
EL ORO;EL GUABO;EL GUABO;Oportunas (hasta 30 días);2015;10;46
EL ORO;MACHALA;MACHALA;Tardías (pasado los 14 años);2015;10;7
EL ORO;SANTA ROSA;SANTA ROSA;Oportunas (hasta 30 días);2015;10;134
EL ORO;ZARUMA;ZARUMA;Tardías (hasta 14 años);2015;10;22
EL ORO;PASAJE;PASAJE;Tardías (pasado los 14 años);2015;10;1
EL ORO;HUAQUILLAS;HUAQUILLAS;Oportunas (hasta 30 días);2015;10;40
EL ORO;MACHALA;MACHALA;Tardías (hasta 14 años);2015;10;208
EL ORO;PASAJE;PASAJE;Oportunas (hasta 30 días);2015;10;78
EL ORO;HUAQUILLAS;HUAQUILLAS;Tardías (hasta 14 años);2015;10;53
EL ORO;PIÑAS;PIÑAS;Tardías (hasta 14 años);2015;10;22
EL ORO;SANTA ROSA;SANTA ROSA;Tardías (hasta 14 años);2015;10;48
EL ORO;EL GUABO;EL GUABO;Tardías (hasta 14 años);2015;10;40
EL ORO;MACHALA;MACHALA;Oportunas (hasta 30 días);2015;10;312
EL ORO;MARCABELI;MARCABELI;Tardías (hasta 14 años);2015;10;16
EL ORO;PASAJE;PASAJE;Tardías (hasta 14 años);2015;10;48
EL ORO;PIÑAS;PIÑAS;Oportunas (hasta 30 días);2015;10;26
EL ORO;MARCABELI;MARCABELI;Oportunas (hasta 30 días);2015;10;14
EL ORO;ZARUMA;ZARUMA;Oportunas (hasta 30 días);2015;10;29
EL ORO;PIÑAS;PIÑAS;Oportunas (hasta 30 días);2015;11;27
EL ORO;MACHALA;MACHALA;Oportunas (hasta 30 días);2015;11;320
EL ORO;ZARUMA;ZARUMA;Tardías (hasta 14 años);2015;11;27
EL ORO;HUAQUILLAS;HUAQUILLAS;Tardías (hasta 14 años);2015;11;74
EL ORO;SANTA ROSA;SANTA ROSA;Oportunas (hasta 30 días);2015;11;100
EL ORO;PASAJE;PASAJE;Oportunas (hasta 30 días);2015;11;71
EL ORO;HUAQUILLAS;HUAQUILLAS;Oportunas (hasta 30 días);2015;11;35
EL ORO;PASAJE;PASAJE;Tardías (hasta 14 años);2015;11;38
EL ORO;PIÑAS;PIÑAS;Tardías (hasta 14 años);2015;11;24
EL ORO;HUAQUILLAS;HUAQUILLAS;Tardías (pasado los 14 años);2015;11;2
EL ORO;ZARUMA;ZARUMA;Oportunas (hasta 30 días);2015;11;20
EL ORO;EL GUABO;EL GUABO;Oportunas (hasta 30 días);2015;11;32
EL ORO;MARCABELI;MARCABELI;Oportunas (hasta 30 días);2015;11;7
EL ORO;MACHALA;MACHALA;Tardías (pasado los 14 años);2015;11;5
EL ORO;MARCABELI;MARCABELI;Tardías (pasado los 14 años);2015;11;1
EL ORO;EL GUABO;EL GUABO;Tardías (hasta 14 años);2015;11;31
EL ORO;MARCABELI;MARCABELI;Tardías (hasta 14 años);2015;11;12
EL ORO;SANTA ROSA;SANTA ROSA;Tardías (hasta 14 años);2015;11;33
EL ORO;MACHALA;MACHALA;Tardías (hasta 14 años);2015;11;162
EL ORO;HUAQUILLAS;HUAQUILLAS;Tardías (hasta 14 años);2015;12;68
EL ORO;ZARUMA;ZARUMA;Oportunas (hasta 30 días);2015;12;22
EL ORO;SANTA ROSA;SANTA ROSA;Tardías (hasta 14 años);2015;12;42
EL ORO;PIÑAS;PIÑAS;Tardías (hasta 14 años);2015;12;18
EL ORO;PIÑAS;PIÑAS;Oportunas (hasta 30 días);2015;12;18
EL ORO;PASAJE;PASAJE;Tardías (hasta 14 años);2015;12;37
EL ORO;HUAQUILLAS;HUAQUILLAS;Oportunas (hasta 30 días);2015;12;48
EL ORO;MARCABELI;MARCABELI;Tardías (hasta 14 años);2015;12;16
EL ORO;ZARUMA;ZARUMA;Tardías (hasta 14 años);2015;12;24
EL ORO;MACHALA;MACHALA;Oportunas (hasta 30 días);2015;12;333
EL ORO;PASAJE;PASAJE;Oportunas (hasta 30 días);2015;12;63
EL ORO;EL GUABO;EL GUABO;Tardías (hasta 14 años);2015;12;29
EL ORO;EL GUABO;EL GUABO;Oportunas (hasta 30 días);2015;12;32
EL ORO;SANTA ROSA;SANTA ROSA;Oportunas (hasta 30 días);2015;12;112
EL ORO;MARCABELI;MARCABELI;Oportunas (hasta 30 días);2015;12;16
EL ORO;MACHALA;MACHALA;Tardías (pasado los 14 años);2015;12;3
EL ORO;EL GUABO;EL GUABO;Tardías (pasado los 14 años);2015;12;1
EL ORO;PASAJE;PASAJE;Tardías (pasado los 14 años);2015;12;1
EL ORO;MACHALA;MACHALA;Tardías (hasta 14 años);2015;12;185
ESMERALDAS;SAN LORENZO;SAN LORENZO;Oportunas (hasta 30 días);2015;10;12
ESMERALDAS;QUININDE;ROSA ZARATE;Tardías (hasta 14 años);2015;10;203
ESMERALDAS;ESMERALDAS;ESMERALDAS;Tardías (hasta 14 años);2015;10;376
ESMERALDAS;RIO VERDE;RIO VERDE;Tardías (hasta 14 años);2015;10;80
ESMERALDAS;MUISNE;MUISNE;Oportunas (hasta 30 días);2015;10;8
ESMERALDAS;MUISNE;MUISNE;Tardías (pasado los 14 años);2015;10;1
ESMERALDAS;QUININDE;ROSA ZARATE;Tardías (pasado los 14 años);2015;10;8
ESMERALDAS;RIO VERDE;RIO VERDE;Oportunas (hasta 30 días);2015;10;18
ESMERALDAS;MUISNE;MUISNE;Tardías (hasta 14 años);2015;10;47
ESMERALDAS;ESMERALDAS;ESMERALDAS;Oportunas (hasta 30 días);2015;10;268
ESMERALDAS;ELOY ALFARO;BORBON;Oportunas (hasta 30 días);2015;10;5
ESMERALDAS;ESMERALDAS;ESMERALDAS;Tardías (pasado los 14 años);2015;10;10
ESMERALDAS;QUININDE;ROSA ZARATE;Oportunas (hasta 30 días);2015;10;110
ESMERALDAS;ELOY ALFARO;BORBON;Tardías (hasta 14 años);2015;10;85
ESMERALDAS;SAN LORENZO;SAN LORENZO;Tardías (hasta 14 años);2015;10;233
ESMERALDAS;ELOY ALFARO;BORBON;Tardías (pasado los 14 años);2015;10;3
ESMERALDAS;MUISNE;MUISNE;Oportunas (hasta 30 días);2015;11;6
ESMERALDAS;ESMERALDAS;ESMERALDAS;Tardías (hasta 14 años);2015;11;358
ESMERALDAS;ELOY ALFARO;BORBON;Tardías (hasta 14 años);2015;11;47
ESMERALDAS;SAN LORENZO;SAN LORENZO;Tardías (hasta 14 años);2015;11;88
ESMERALDAS;RIO VERDE;RIO VERDE;Tardías (pasado los 14 años);2015;11;2
ESMERALDAS;MUISNE;MUISNE;Tardías (hasta 14 años);2015;11;71
ESMERALDAS;SAN LORENZO;SAN LORENZO;Oportunas (hasta 30 días);2015;11;15
ESMERALDAS;ELOY ALFARO;BORBON;Oportunas (hasta 30 días);2015;11;6
ESMERALDAS;SAN LORENZO;SAN LORENZO;Tardías (pasado los 14 años);2015;11;2
ESMERALDAS;ELOY ALFARO;BORBON;Tardías (pasado los 14 años);2015;11;2
ESMERALDAS;ESMERALDAS;ESMERALDAS;Tardías (pasado los 14 años);2015;11;5
ESMERALDAS;QUININDE;ROSA ZARATE;Tardías (pasado los 14 años);2015;11;11
ESMERALDAS;QUININDE;ROSA ZARATE;Tardías (hasta 14 años);2015;11;112
ESMERALDAS;RIO VERDE;RIO VERDE;Oportunas (hasta 30 días);2015;11;20
ESMERALDAS;RIO VERDE;RIO VERDE;Tardías (hasta 14 años);2015;11;46
ESMERALDAS;ESMERALDAS;ESMERALDAS;Oportunas (hasta 30 días);2015;11;268
ESMERALDAS;QUININDE;ROSA ZARATE;Oportunas (hasta 30 días);2015;11;121
ESMERALDAS;RIO VERDE;RIO VERDE;Tardías (pasado los 14 años);2015;12;5
ESMERALDAS;QUININDE;ROSA ZARATE;Tardías (hasta 14 años);2015;12;121
ESMERALDAS;MUISNE;MUISNE;Tardías (hasta 14 años);2015;12;75
ESMERALDAS;ELOY ALFARO;BORBON;Tardías (pasado los 14 años);2015;12;3
ESMERALDAS;QUININDE;ROSA ZARATE;Tardías (pasado los 14 años);2015;12;7
ESMERALDAS;ELOY ALFARO;BORBON;Oportunas (hasta 30 días);2015;12;10
ESMERALDAS;ESMERALDAS;ESMERALDAS;Tardías (hasta 14 años);2015;12;323
ESMERALDAS;QUININDE;ROSA ZARATE;Oportunas (hasta 30 días);2015;12;123
ESMERALDAS;SAN LORENZO;SAN LORENZO;Oportunas (hasta 30 días);2015;12;7
ESMERALDAS;MUISNE;MUISNE;Oportunas (hasta 30 días);2015;12;17
ESMERALDAS;ELOY ALFARO;BORBON;Tardías (hasta 14 años);2015;12;106
ESMERALDAS;RIO VERDE;RIO VERDE;Tardías (hasta 14 años);2015;12;34
ESMERALDAS;RIO VERDE;RIO VERDE;Oportunas (hasta 30 días);2015;12;16
ESMERALDAS;ESMERALDAS;ESMERALDAS;Tardías (pasado los 14 años);2015;12;7
ESMERALDAS;ESMERALDAS;ESMERALDAS;Oportunas (hasta 30 días);2015;12;310
ESMERALDAS;SAN LORENZO;SAN LORENZO;Tardías (hasta 14 años);2015;12;84
GALAPAGOS;ISABELA;PUERTO VILLAMIL;Tardías (hasta 14 años);2015;10;1
GALAPAGOS;SANTA CRUZ;PUERTO AYORA;Tardías (hasta 14 años);2015;10;9
GALAPAGOS;ISABELA;PUERTO VILLAMIL;Oportunas (hasta 30 días);2015;10;2
GALAPAGOS;SAN CRISTOBAL;PTO BAQUERIZO MORENO;Oportunas (hasta 30 días);2015;10;6
GALAPAGOS;SANTA CRUZ;PUERTO AYORA;Oportunas (hasta 30 días);2015;10;20
GALAPAGOS;SANTA CRUZ;PUERTO AYORA;Tardías (hasta 14 años);2015;11;5
GALAPAGOS;SANTA CRUZ;PUERTO AYORA;Oportunas (hasta 30 días);2015;11;21
GALAPAGOS;ISABELA;PUERTO VILLAMIL;Oportunas (hasta 30 días);2015;11;3
GALAPAGOS;SAN CRISTOBAL;PTO BAQUERIZO MORENO;Tardías (hasta 14 años);2015;11;1
GALAPAGOS;ISABELA;PUERTO VILLAMIL;Tardías (hasta 14 años);2015;11;2
GALAPAGOS;SAN CRISTOBAL;PTO BAQUERIZO MORENO;Oportunas (hasta 30 días);2015;11;8
GALAPAGOS;SAN CRISTOBAL;PTO BAQUERIZO MORENO;Tardías (hasta 14 años);2015;12;2
GALAPAGOS;SAN CRISTOBAL;PTO BAQUERIZO MORENO;Oportunas (hasta 30 días);2015;12;10
GALAPAGOS;SANTA CRUZ;PUERTO AYORA;Tardías (hasta 14 años);2015;12;8
GALAPAGOS;ISABELA;PUERTO VILLAMIL;Oportunas (hasta 30 días);2015;12;4
GALAPAGOS;SANTA CRUZ;PUERTO AYORA;Oportunas (hasta 30 días);2015;12;14
GUAYAS;COLIMES;COLIMES;Tardías (hasta 14 años);2015;10;34
GUAYAS;SAMBORONDON;SAMBORONDON;Oportunas (hasta 30 días);2015;10;25
GUAYAS;GUAYAQUIL;FEBRES CORDERO;Oportunas (hasta 30 días);2015;10;164
GUAYAS;A. BAQUERIZO MORENO;A BAQUERIZO M /JUJAN/;Oportunas (hasta 30 días);2015;10;6
GUAYAS;NARANJAL;NARANJAL;Oportunas (hasta 30 días);2015;10;81
GUAYAS;PEDRO CARBO;PEDRO CARBO;Tardías (pasado los 14 años);2015;10;1
GUAYAS;DAULE;DAULE;Tardías (pasado los 14 años);2015;10;1
GUAYAS;GUAYAQUIL;XIMENA;Tardías (hasta 14 años);2015;10;516
GUAYAS;EL TRIUNFO;EL TRIUNFO;Oportunas (hasta 30 días);2015;10;76
GUAYAS;NARANJAL;NARANJAL;Tardías (pasado los 14 años);2015;10;4
GUAYAS;GUAYAQUIL;ROCAFUERTE;Tardías (pasado los 14 años);2015;10;27
GUAYAS;SALITRE;SALITRE;Tardías (hasta 14 años);2015;10;40
GUAYAS;GUAYAQUIL;TARQUI;Tardías (pasado los 14 años);2015;10;1
GUAYAS;SAMBORONDON;SAMBORONDON;Tardías (pasado los 14 años);2015;10;1
GUAYAS;GUAYAQUIL;ROCAFUERTE;Tardías (hasta 14 años);2015;10;489
GUAYAS;SAMBORONDON;SAMBORONDON;Tardías (hasta 14 años);2015;10;37
GUAYAS;DURAN;ELOY ALFARO /DURAN/;Tardías (hasta 14 años);2015;10;153
GUAYAS;NARANJITO;NARANJITO;Tardías (hasta 14 años);2015;10;33
GUAYAS;YAGUACHI;SAN JACINTO DE YAGUACHI;Tardías (hasta 14 años);2015;10;18
GUAYAS;MILAGRO;MILAGRO;Oportunas (hasta 30 días);2015;10;249
GUAYAS;GUAYAQUIL;TARQUI;Tardías (hasta 14 años);2015;10;544
GUAYAS;BALZAR;BALZAR;Tardías (hasta 14 años);2015;10;49
GUAYAS;SALITRE;SALITRE;Oportunas (hasta 30 días);2015;10;33
GUAYAS;GUAYAQUIL;XIMENA;Tardías (pasado los 14 años);2015;10;5
GUAYAS;A. BAQUERIZO MORENO;A BAQUERIZO M /JUJAN/;Tardías (hasta 14 años);2015;10;13
GUAYAS;GUAYAQUIL;TARQUI;Oportunas (hasta 30 días);2015;10;549
GUAYAS;GUAYAQUIL;ROCAFUERTE;Oportunas (hasta 30 días);2015;10;392
GUAYAS;NARANJAL;NARANJAL;Tardías (hasta 14 años);2015;10;88
GUAYAS;PLAYAS;GRAL VILLAMIL/PLAYAS/;Oportunas (hasta 30 días);2015;10;76
GUAYAS;DAULE;DAULE;Oportunas (hasta 30 días);2015;10;136
GUAYAS;DAULE;DAULE;Tardías (hasta 14 años);2015;10;153
GUAYAS;GUAYAQUIL;ROCAFUERTE;Tardías occuridas en el exterior;2015;10;91
GUAYAS;EL TRIUNFO;EL TRIUNFO;Tardías (hasta 14 años);2015;10;55
GUAYAS;EL EMPALME;VELASCO IBARRA;Oportunas (hasta 30 días);2015;10;66
GUAYAS;NARANJITO;NARANJITO;Oportunas (hasta 30 días);2015;10;38
GUAYAS;GUAYAQUIL;FEBRES CORDERO;Tardías (hasta 14 años);2015;10;34
GUAYAS;DURAN;ELOY ALFARO /DURAN/;Oportunas (hasta 30 días);2015;10;148
GUAYAS;GUAYAQUIL;XIMENA;Oportunas (hasta 30 días);2015;10;785
GUAYAS;BALZAR;BALZAR;Oportunas (hasta 30 días);2015;10;45
GUAYAS;PEDRO CARBO;PEDRO CARBO;Oportunas (hasta 30 días);2015;10;44
GUAYAS;PEDRO CARBO;PEDRO CARBO;Tardías (hasta 14 años);2015;10;43
GUAYAS;COLIMES;COLIMES;Oportunas (hasta 30 días);2015;10;15
GUAYAS;YAGUACHI;SAN JACINTO DE YAGUACHI;Oportunas (hasta 30 días);2015;10;20
GUAYAS;PLAYAS;GRAL VILLAMIL/PLAYAS/;Tardías (hasta 14 años);2015;10;86
GUAYAS;EL EMPALME;VELASCO IBARRA;Tardías (hasta 14 años);2015;10;72
GUAYAS;MILAGRO;MILAGRO;Tardías (hasta 14 años);2015;10;184
GUAYAS;GUAYAQUIL;XIMENA;Tardías (hasta 14 años);2015;11;485
GUAYAS;EL TRIUNFO;EL TRIUNFO;Tardías (hasta 14 años);2015;11;29
GUAYAS;NARANJITO;NARANJITO;Oportunas (hasta 30 días);2015;11;22
GUAYAS;SALITRE;SALITRE;Oportunas (hasta 30 días);2015;11;34
GUAYAS;SAMBORONDON;SAMBORONDON;Tardías (hasta 14 años);2015;11;36
GUAYAS;DURAN;ELOY ALFARO /DURAN/;Tardías (pasado los 14 años);2015;11;5
GUAYAS;MILAGRO;MILAGRO;Tardías (pasado los 14 años);2015;11;4
GUAYAS;NARANJAL;NARANJAL;Oportunas (hasta 30 días);2015;11;64
GUAYAS;PEDRO CARBO;PEDRO CARBO;Oportunas (hasta 30 días);2015;11;40
GUAYAS;MILAGRO;MILAGRO;Oportunas (hasta 30 días);2015;11;185
GUAYAS;COLIMES;COLIMES;Oportunas (hasta 30 días);2015;11;20
GUAYAS;YAGUACHI;SAN JACINTO DE YAGUACHI;Tardías (hasta 14 años);2015;11;20
GUAYAS;GUAYAQUIL;FEBRES CORDERO;Tardías (hasta 14 años);2015;11;32
GUAYAS;EL TRIUNFO;EL TRIUNFO;Oportunas (hasta 30 días);2015;11;61
GUAYAS;GUAYAQUIL;XIMENA;Tardías (pasado los 14 años);2015;11;4
GUAYAS;GUAYAQUIL;ROCAFUERTE;Tardías (pasado los 14 años);2015;11;16
GUAYAS;SAMBORONDON;SAMBORONDON;Tardías (pasado los 14 años);2015;11;1
GUAYAS;MILAGRO;MILAGRO;Tardías (hasta 14 años);2015;11;179
GUAYAS;BALZAR;BALZAR;Oportunas (hasta 30 días);2015;11;46
GUAYAS;DURAN;ELOY ALFARO /DURAN/;Oportunas (hasta 30 días);2015;11;119
GUAYAS;COLIMES;COLIMES;Tardías (hasta 14 años);2015;11;38
GUAYAS;GUAYAQUIL;ROCAFUERTE;Tardías (hasta 14 años);2015;11;446
GUAYAS;DAULE;DAULE;Oportunas (hasta 30 días);2015;11;107
GUAYAS;SAMBORONDON;SAMBORONDON;Oportunas (hasta 30 días);2015;11;22
GUAYAS;COLIMES;COLIMES;Tardías (pasado los 14 años);2015;11;1
GUAYAS;DAULE;DAULE;Tardías (hasta 14 años);2015;11;163
GUAYAS;GUAYAQUIL;XIMENA;Oportunas (hasta 30 días);2015;11;659
GUAYAS;GUAYAQUIL;TARQUI;Tardías (hasta 14 años);2015;11;565
GUAYAS;GUAYAQUIL;ROCAFUERTE;Oportunas (hasta 30 días);2015;11;348
GUAYAS;NARANJAL;NARANJAL;Tardías (hasta 14 años);2015;11;92
GUAYAS;PLAYAS;GRAL VILLAMIL/PLAYAS/;Tardías (hasta 14 años);2015;11;71
GUAYAS;A. BAQUERIZO MORENO;A BAQUERIZO M /JUJAN/;Oportunas (hasta 30 días);2015;11;7
GUAYAS;A. BAQUERIZO MORENO;A BAQUERIZO M /JUJAN/;Tardías (hasta 14 años);2015;11;9
GUAYAS;NARANJAL;NARANJAL;Tardías (pasado los 14 años);2015;11;3
GUAYAS;DAULE;DAULE;Tardías (pasado los 14 años);2015;11;1
GUAYAS;EL EMPALME;VELASCO IBARRA;Tardías (pasado los 14 años);2015;11;2
GUAYAS;PLAYAS;GRAL VILLAMIL/PLAYAS/;Oportunas (hasta 30 días);2015;11;67
GUAYAS;GUAYAQUIL;ROCAFUERTE;Tardías occuridas en el exterior;2015;11;90
GUAYAS;EL EMPALME;VELASCO IBARRA;Tardías (hasta 14 años);2015;11;93
GUAYAS;EL EMPALME;VELASCO IBARRA;Oportunas (hasta 30 días);2015;11;56
GUAYAS;YAGUACHI;SAN JACINTO DE YAGUACHI;Oportunas (hasta 30 días);2015;11;18
GUAYAS;PEDRO CARBO;PEDRO CARBO;Tardías (pasado los 14 años);2015;11;1
GUAYAS;GUAYAQUIL;TARQUI;Oportunas (hasta 30 días);2015;11;441
GUAYAS;NARANJITO;NARANJITO;Tardías (hasta 14 años);2015;11;28
GUAYAS;GUAYAQUIL;TARQUI;Tardías (pasado los 14 años);2015;11;1
GUAYAS;SALITRE;SALITRE;Tardías (hasta 14 años);2015;11;34
GUAYAS;GUAYAQUIL;FEBRES CORDERO;Oportunas (hasta 30 días);2015;11;137
GUAYAS;PEDRO CARBO;PEDRO CARBO;Tardías (hasta 14 años);2015;11;44
GUAYAS;BALZAR;BALZAR;Tardías (hasta 14 años);2015;11;54
